"","species","lat","lon","fullCountry"
"1921","Procavia capensis",3.81083,34.02931,"Uganda"
"1922","Procavia capensis",33.079123,35.715587,"Israel"
"1923","Procavia capensis",-20.57011,14.37037,"Namibia"
"1924","Procavia capensis",-26.480428,18.243855,"Namibia"
"1925","Procavia capensis",-34.155207,24.836544,"South Africa"
"1926","Procavia capensis",-34.196499,18.449993,"South Africa"
"1927","Procavia capensis",-20.371662,17.322693,"Namibia"
"1928","Procavia capensis",-34.42973,19.229056,"South Africa"
"1929","Procavia capensis",33.057227,35.708603,"Israel"
"1930","Procavia capensis",33.135741,35.684988,"Israel"
"1931","Procavia capensis",-3.264262,36.852951,"Tanzania, United Republic of"
"1932","Procavia capensis",32.768944,35.737864,"Israel"
"1933","Procavia capensis",-3.243867,35.511932,"Tanzania, United Republic of"
"1934","Procavia capensis",33.048055,35.682567,"Israel"
"1935","Procavia capensis",32.993082,35.691282,"Israel"
"1936","Procavia capensis",-34.374071,18.895508,"South Africa"
"1937","Procavia capensis",33.010636,35.758098,"Israel"
"1938","Procavia capensis",33.045069,35.672125,"Israel"
"1939","Procavia capensis",32.889059,35.670894,"Israel"
"1940","Procavia capensis",-33.958008,18.402979,"South Africa"
"1941","Procavia capensis",-34.021362,23.900242,"South Africa"
"1942","Procavia capensis",32.992233,35.691525,"Israel"
"1943","Procavia capensis",32.850053,35.649492,"Israel"
"1944","Procavia capensis",-34.197987,18.451474,"South Africa"
"1945","Procavia capensis",33.140599,35.687974,"Israel"
"1946","Procavia capensis",-34.372734,18.894051,"South Africa"
"1947","Procavia capensis",-27.030947,18.036632,"Namibia"
"1948","Procavia capensis",32.759617,35.73156,"Israel"
"1949","Procavia capensis",32.992779,35.691113,"Israel"
"1950","Procavia capensis",-24.584669,17.654429,"Namibia"
"1951","Procavia capensis",-28.239223,31.184316,"South Africa"
"1952","Procavia capensis",11.306181,2.010498,"Benin"
"1953","Procavia capensis",32.768099,35.688275,"Israel"
"1954","Procavia capensis",33.117496,35.723518,"Israel"
"1955","Procavia capensis",11.315334,1.960154,"Benin"
"1956","Procavia capensis",32.738089,35.655847,"Israel"
"1957","Procavia capensis",11.315573,1.960185,"Benin"
"1958","Procavia capensis",32.870238,35.692051,"Israel"
"1959","Procavia capensis",-34.353287,18.918114,"South Africa"
"1960","Procavia capensis",-20.726661,14.68302,"Namibia"
"1961","Procavia capensis",11.103092,1.751246,"Benin"
"1962","Procavia capensis",-33.957921,18.403154,"South Africa"
"1963","Procavia capensis",-32.08354,19.08969,"South Africa"
"1964","Procavia capensis",33.132267,35.719814,"Israel"
"1965","Procavia capensis",-3.225529,37.987289,"Kenya"
"1966","Procavia capensis",-34.353064,18.483284,"South Africa"
"1967","Procavia capensis",-3.225529,37.987289,"Kenya"
"1968","Procavia capensis",-2.153994,34.685651,"Tanzania, United Republic of"
"1969","Procavia capensis",-21.018326,16.425518,"Namibia"
"1970","Procavia capensis",-19.333265,15.871596,"Namibia"
"1971","Procavia capensis",-26.411551,18.185806,"Namibia"
"1972","Procavia capensis",-19.333265,15.871596,"Namibia"
"1973","Procavia capensis",-21.018326,16.425518,"Namibia"
"1974","Procavia capensis",-22.269505,16.900808,"Namibia"
"1975","Procavia capensis",-0.399625,36.088826,"Kenya"
"1976","Procavia capensis",-17.238006,12.245348,"Namibia"
"1977","Procavia capensis",-19.217072,15.713506,"Namibia"
"1978","Procavia capensis",-0.460271,36.227361,"Kenya"
"1979","Procavia capensis",33.57893,35.608938,"Lebanon"
"1980","Procavia capensis",-34.357139,18.474026,"South Africa"
"1981","Procavia capensis",-34.197934,18.451356,"South Africa"
"1982","Procavia capensis",33.135708,35.685452,"Israel"
"1983","Procavia capensis",-34.372734,18.894051,"South Africa"
"1984","Procavia capensis",-34.20229,18.457117,"South Africa"
"1985","Procavia capensis",32.929861,35.63595,"Israel"
"1986","Procavia capensis",32.905824,35.747043,"Israel"
"1987","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"1988","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"1989","Procavia capensis",-0.885547,36.306692,"Kenya"
"1990","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"1991","Procavia capensis",-32.369875,27.102837,"South Africa"
"1992","Procavia capensis",-2.43539,34.8552,"Tanzania, United Republic of"
"1993","Procavia capensis",-34.453156,20.400154,"South Africa"
"1994","Procavia capensis",-34.102593,23.385086,"South Africa"
"1995","Procavia capensis",-34.421071,20.556107,"South Africa"
"1996","Procavia capensis",-34.356842,18.473988,"South Africa"
"1997","Procavia capensis",-2.619326,34.747009,"Tanzania, United Republic of"
"1998","Procavia capensis",-34.2,18.45,"South Africa"
"1999","Procavia capensis",31.470793,35.389271,"Israel"
"2000","Procavia capensis",-28.592875,20.338197,"South Africa"
"2001","Procavia capensis",-33.958588,18.403504,"South Africa"
"2002","Procavia capensis",3.72921,33.68926,"Uganda"
"2003","Procavia capensis",-3.015074,34.376377,"Tanzania, United Republic of"
"2004","Procavia capensis",31.469733,35.394569,"Israel"
"2005","Procavia capensis",31.457487,35.363841,"Israel"
"2006","Procavia capensis",-28.593026,20.337572,"South Africa"
"2007","Procavia capensis",-34.197635,18.452081,"South Africa"
"2008","Procavia capensis",33.058181,35.708957,"Israel"
"2009","Procavia capensis",-28.579028,20.267625,"South Africa"
"2010","Procavia capensis",-34.352082,18.486611,"South Africa"
"2011","Procavia capensis",-34.144771,18.425446,"South Africa"
"2012","Procavia capensis",29.992544,35.068248,"Israel"
"2013","Procavia capensis",29.992544,35.068248,"Israel"
"2014","Procavia capensis",29.992544,35.068248,"Israel"
"2015","Procavia capensis",29.992544,35.068248,"Israel"
"2016","Procavia capensis",29.992544,35.068248,"Israel"
"2017","Procavia capensis",29.992544,35.068248,"Israel"
"2018","Procavia capensis",29.992544,35.068248,"Israel"
"2019","Procavia capensis",29.992544,35.068248,"Israel"
"2020","Procavia capensis",29.992544,35.068248,"Israel"
"2021","Procavia capensis",29.992544,35.068248,"Israel"
"2022","Procavia capensis",29.992544,35.068248,"Israel"
"2023","Procavia capensis",29.992544,35.068248,"Israel"
"2024","Procavia capensis",29.992544,35.068248,"Israel"
"2025","Procavia capensis",29.992544,35.068248,"Israel"
"2026","Procavia capensis",29.992544,35.068248,"Israel"
"2027","Procavia capensis",29.992544,35.068248,"Israel"
"2028","Procavia capensis",29.992544,35.068248,"Israel"
"2029","Procavia capensis",29.992544,35.068248,"Israel"
"2030","Procavia capensis",29.992544,35.068248,"Israel"
"2031","Procavia capensis",29.992544,35.068248,"Israel"
"2032","Procavia capensis",29.992544,35.068248,"Israel"
"2033","Procavia capensis",29.992544,35.068248,"Israel"
"2034","Procavia capensis",29.992544,35.068248,"Israel"
"2035","Procavia capensis",29.992544,35.068248,"Israel"
"2036","Procavia capensis",29.992544,35.068248,"Israel"
"2037","Procavia capensis",29.992544,35.068248,"Israel"
"2038","Procavia capensis",29.992544,35.068248,"Israel"
"2039","Procavia capensis",29.992544,35.068248,"Israel"
"2040","Procavia capensis",29.992544,35.068248,"Israel"
"2041","Procavia capensis",29.992544,35.068248,"Israel"
"2042","Procavia capensis",29.992544,35.068248,"Israel"
"2043","Procavia capensis",29.992544,35.068248,"Israel"
"2044","Procavia capensis",29.992544,35.068248,"Israel"
"2045","Procavia capensis",29.992544,35.068248,"Israel"
"2046","Procavia capensis",29.992544,35.068248,"Israel"
"2047","Procavia capensis",29.992544,35.068248,"Israel"
"2048","Procavia capensis",29.992544,35.068248,"Israel"
"2049","Procavia capensis",29.992544,35.068248,"Israel"
"2050","Procavia capensis",29.992544,35.068248,"Israel"
"2051","Procavia capensis",29.992544,35.068248,"Israel"
"2052","Procavia capensis",29.992544,35.068248,"Israel"
"2053","Procavia capensis",29.992544,35.068248,"Israel"
"2054","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"2055","Procavia capensis",-2.000822,35.164318,"Tanzania, United Republic of"
"2056","Procavia capensis",-0.357525,36.056186,"Kenya"
"2057","Procavia capensis",31.380501,35.375473,"Israel"
"2058","Procavia capensis",-34.357086,18.473672,"South Africa"
"2059","Procavia capensis",-21.109128,14.663444,"Namibia"
"2060","Procavia capensis",-21.461389,15.875556,"Namibia"
"2061","Procavia capensis",31.451191,35.383571,"Israel"
"2062","Procavia capensis",-34.195728,18.450291,"South Africa"
"2063","Procavia capensis",-19.3486,15.42583,"Namibia"
"2064","Procavia capensis",-0.350187,36.083221,"Kenya"
"2065","Procavia capensis",-34.360258,18.904209,"South Africa"
"2066","Procavia capensis",33.247302,35.693207,"Israel"
"2067","Procavia capensis",-28.710501,28.935156,"South Africa"
"2068","Procavia capensis",-33.956177,18.402615,"South Africa"
"2069","Procavia capensis",-34.353287,18.918114,"South Africa"
"2070","Procavia capensis",31.470196,35.390278,"Israel"
"2071","Procavia capensis",-34.345917,19.003773,"South Africa"
"2072","Procavia capensis",-34.42086,19.244099,"South Africa"
"2073","Procavia capensis",31.453634,35.387222,"Israel"
"2074","Procavia capensis",-34.185946,22.159327,"South Africa"
"2075","Procavia capensis",32.75,35.05,"Israel"
"2076","Procavia capensis",31.313168,35.328598,"Israel"
"2077","Procavia capensis",-2.446718,34.818656,"Tanzania, United Republic of"
"2078","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"2079","Procavia capensis",31.451191,35.383571,"Israel"
"2080","Procavia capensis",-0.350187,36.083221,"Kenya"
"2081","Procavia capensis",-19.007269,14.473543,"Namibia"
"2082","Procavia capensis",-19.007269,14.473543,"Namibia"
"2083","Procavia capensis",-22.29418,17.940931,"Namibia"
"2084","Procavia capensis",-20.507545,17.243921,"Namibia"
"2085","Procavia capensis",-21.755325,16.50308,"Namibia"
"2086","Procavia capensis",-21.755325,16.50308,"Namibia"
"2087","Procavia capensis",-20.507545,17.243921,"Namibia"
"2088","Procavia capensis",-19.007269,14.473543,"Namibia"
"2089","Procavia capensis",-19.394413,14.636297,"Namibia"
"2090","Procavia capensis",-2.461279,34.683838,"Tanzania, United Republic of"
"2091","Procavia capensis",-32.139023,19.015076,"South Africa"
"2092","Procavia capensis",-20.422991,17.331963,"Namibia"
"2093","Procavia capensis",-21.513659,15.579782,"Namibia"
"2094","Procavia capensis",-33.956177,18.402615,"South Africa"
"2095","Procavia capensis",-34.021362,23.900242,"South Africa"
"2096","Procavia capensis",32.869164,35.543488,"Israel"
"2097","Procavia capensis",32.869164,35.543488,"Israel"
"2098","Procavia capensis",-22.571108,17.095018,"Namibia"
"2099","Procavia capensis",32.869164,35.543488,"Israel"
"2100","Procavia capensis",-34.35381,18.482437,"South Africa"
"2101","Procavia capensis",-20.570726,14.369241,"Namibia"
"2102","Procavia capensis",-2.2348,34.918897,"Tanzania, United Republic of"
"2103","Procavia capensis",31.470693,35.38722,"Israel"
"2104","Procavia capensis",32.754811,35.054124,"Israel"
"2105","Procavia capensis",-3.342064,38.609734,"Kenya"
"2106","Procavia capensis",-26.086888,27.839935,"South Africa"
"2107","Procavia capensis",31.277443,35.232151,"Israel"
"2108","Procavia capensis",-25.921704,16.262276,"Namibia"
"2109","Procavia capensis",-3.01599,38.21067,"Kenya"
"2110","Procavia capensis",24.311364,52.595913,"United Arab Emirates"
"2111","Procavia capensis",-3.225529,37.987289,"Kenya"
"2112","Procavia capensis",-22.556179,17.087152,"Namibia"
"2113","Procavia capensis",-22.574944,17.130518,"Namibia"
"2114","Procavia capensis",-22.556179,17.087152,"Namibia"
"2115","Procavia capensis",-22.473375,17.063763,"Namibia"
"2116","Procavia capensis",-18.326,13.0174,"Namibia"
"2117","Procavia capensis",-22.556179,17.087152,"Namibia"
"2118","Procavia capensis",-21.518061,15.58277,"Namibia"
"2119","Procavia capensis",-2.243899,34.436989,"Tanzania, United Republic of"
"2120","Procavia capensis",-2.181632,34.208679,"Tanzania, United Republic of"
"2121","Procavia capensis",-21.518061,15.58277,"Namibia"
"2122","Procavia capensis",-21.122936,14.552765,"Namibia"
"2123","Procavia capensis",0.28113,36.89911,"Kenya"
"2124","Procavia capensis",NA,NA,NA
"2125","Procavia capensis",24.604639,9.598575,"Algeria"
"2126","Procavia capensis",-21.820578,15.181215,"Namibia"
"2127","Procavia capensis",33.094116,35.104355,"Israel"
"2128","Procavia capensis",-33.956177,18.402615,"South Africa"
"2129","Procavia capensis",32.82321,35.496386,"Israel"
"2130","Procavia capensis",32.875134,35.502695,"Israel"
"2131","Procavia capensis",-1.227628,35.027161,"Kenya"
"2132","Procavia capensis",-34.178861,18.396263,"South Africa"
"2133","Procavia capensis",-34.297714,18.432355,"South Africa"
"2134","Procavia capensis",-24.490011,17.857208,"Namibia"
"2135","Procavia capensis",-23.931677,18.071856,"Namibia"
"2136","Procavia capensis",NA,NA,NA
"2137","Procavia capensis",-33.962822,18.409841,"South Africa"
"2138","Procavia capensis",NA,NA,NA
"2139","Procavia capensis",-20.422991,17.331963,"Namibia"
"2140","Procavia capensis",-33.904707,18.413086,"South Africa"
"2141","Procavia capensis",-33.19273,18.157654,"South Africa"
"2142","Procavia capensis",-33.558701,23.418726,"South Africa"
"2143","Procavia capensis",-34.361576,18.947296,"South Africa"
"2144","Procavia capensis",-28.593264,20.338097,"South Africa"
"2145","Procavia capensis",-19.323703,14.381264,"Namibia"
"2146","Procavia capensis",0.624279,36.067595,"Kenya"
"2147","Procavia capensis",1.043643,34.595947,"Kenya"
"2148","Procavia capensis",0.402317,36.254624,"Kenya"
"2149","Procavia capensis",-22.574944,17.130518,"Namibia"
"2150","Procavia capensis",-23.495365,15.78083,"Namibia"
"2151","Procavia capensis",-20.422991,17.331963,"Namibia"
"2152","Procavia capensis",8.049237,2.491358,"Benin"
"2153","Procavia capensis",7.92759,1.975931,"Benin"
"2154","Procavia capensis",8.854231,2.612502,"Benin"
"2155","Procavia capensis",8.854231,2.612502,"Benin"
"2156","Procavia capensis",-33.953755,18.401412,"South Africa"
"2157","Procavia capensis",-34.023432,23.895543,"South Africa"
"2158","Procavia capensis",-34.422328,19.243906,"South Africa"
"2159","Procavia capensis",-34.294178,18.447762,"South Africa"
"2160","Procavia capensis",-33.964434,18.403473,"South Africa"
"2161","Procavia capensis",-29.020166,19.399109,"South Africa"
"2162","Procavia capensis",-2.547961,34.848624,"Tanzania, United Republic of"
"2163","Procavia capensis",-34.37262,18.88274,"South Africa"
"2164","Procavia capensis",12.076329,3.191864,"Benin"
"2165","Procavia capensis",11.243179,1.603764,"Benin"
"2166","Procavia capensis",-34.185975,22.157114,"South Africa"
"2167","Procavia capensis",6.992886,2.663442,"Benin"
"2168","Procavia capensis",NA,NA,NA
"2169","Procavia capensis",-19.36065,15.40085,"Namibia"
"2170","Procavia capensis",6.74778,2.118633,"Benin"
"2171","Procavia capensis",-21.45314,15.86908,"Namibia"
"2172","Procavia capensis",-25.411893,27.739738,"South Africa"
"2173","Procavia capensis",-34.20229,18.457117,"South Africa"
"2174","Procavia capensis",-34.357059,18.476236,"South Africa"
"2175","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"2176","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"2177","Procavia capensis",-2.436428,34.820568,"Tanzania, United Republic of"
"2178","Procavia capensis",-3.014356,38.211007,"Kenya"
"2179","Procavia capensis",-33.122313,18.074913,"South Africa"
"2180","Procavia capensis",-33.913329,18.411713,"South Africa"
"2181","Procavia capensis",-33.95879,18.403811,"South Africa"
"2182","Procavia capensis",-31.049202,30.230856,"South Africa"
"2183","Procavia capensis",-0.350187,36.083221,"Kenya"
"2184","Procavia capensis",-0.876126,36.306725,"Kenya"
"2185","Procavia capensis",-28.617445,20.34922,"South Africa"
"2186","Procavia capensis",-21.410244,15.947342,"Namibia"
"2187","Procavia capensis",-23.887093,16.007767,"Namibia"
"2188","Procavia capensis",-34.287289,18.833313,"South Africa"
"2189","Procavia capensis",7.972522,2.221763,"Benin"
"2190","Procavia capensis",NA,NA,NA
"2191","Procavia capensis",-22.537689,16.950188,"Namibia"
"2192","Procavia capensis",-34.42086,19.244099,"South Africa"
"2193","Procavia capensis",-22.269505,16.900808,"Namibia"
"2194","Procavia capensis",NA,NA,NA
"2195","Procavia capensis",31.470793,35.389271,"Israel"
"2196","Procavia capensis",-33.95879,18.403811,"South Africa"
"2197","Procavia capensis",-17.94422,25.855874,"Zambia"
"2198","Procavia capensis",NA,NA,"South Africa"
"2199","Procavia capensis",-33.956177,18.402615,"South Africa"
"2200","Procavia capensis",NA,NA,"South Africa"
"2201","Procavia capensis",NA,NA,"South Africa"
"2202","Procavia capensis",NA,NA,NA
"2203","Procavia capensis",8.756808,2.03212,"Benin"
"2204","Procavia capensis",-19.36008,15.42276,"Namibia"
"2205","Procavia capensis",6.916667,2.166667,"Benin"
"2206","Procavia capensis",NA,NA,NA
"2207","Procavia capensis",-15.742032,25.990906,"Zambia"
"2208","Procavia capensis",-15.742032,25.990906,"Zambia"
"2209","Procavia capensis",NA,NA,NA
"2210","Procavia capensis",-33.55005,24.03444,"South Africa"
"2211","Procavia capensis",-33.55922,24.03072,"South Africa"
"2212","Procavia capensis",-33.55888,24.02938,"South Africa"
"2213","Procavia capensis",-33.55005,24.03444,"South Africa"
"2214","Procavia capensis",0.646806,36.050949,"Kenya"
"2215","Procavia capensis",-1.369727,36.823425,"Kenya"
"2216","Procavia capensis",NA,NA,"South Africa"
"2217","Procavia capensis",NA,NA,"South Africa"
"2218","Procavia capensis",31.46,35.37,"Israel"
"2219","Procavia capensis",-21.45314,15.86908,"Namibia"
"2220","Procavia capensis",NA,NA,"South Africa"
"2221","Procavia capensis",7.016917,1.969101,"Benin"
"2222","Procavia capensis",-23.027924,29.509277,"South Africa"
"2223","Procavia capensis",-23.027924,29.509277,"South Africa"
"2224","Procavia capensis",-22.448475,30.977325,"South Africa"
"2225","Procavia capensis",7.345678,1.943915,"Benin"
"2226","Procavia capensis",7.345678,1.943915,"Benin"
"2227","Procavia capensis",0.043859,36.380367,"Kenya"
"2228","Procavia capensis",-1.573594,35.202942,"Kenya"
"2229","Procavia capensis",-1.573594,35.202942,"Kenya"
"2230","Procavia capensis",-1.573594,35.202942,"Kenya"
"2231","Procavia capensis",9.111398,40.020641,"Ethiopia"
"2232","Procavia capensis",NA,NA,NA
"2233","Procavia capensis",33.12,35.56,"Israel"
"2234","Procavia capensis",33.07,35.56,"Israel"
"2235","Procavia capensis",33.12,35.56,"Israel"
"2236","Procavia capensis",33.07,35.57,"Israel"
"2237","Procavia capensis",32.5,35.43,"Israel"
"2238","Procavia capensis",33.15,35.56,"Israel"
"2239","Procavia capensis",33.15,35.56,"Israel"
"2240","Procavia capensis",32.5,35.43,"Israel"
"2241","Procavia capensis",33.12,35.56,"Israel"
"2242","Procavia capensis",-1.884997,35.075666,"Tanzania, United Republic of"
"2243","Procavia capensis",32.9,35.55,"Israel"
"2244","Procavia capensis",-23.495365,15.78083,"Namibia"
"2245","Procavia capensis",32.47,35.44,"Israel"
"2246","Procavia capensis",-21.122936,14.552765,"Namibia"
"2247","Procavia capensis",32.9,35.56,"Israel"
"2248","Procavia capensis",32.47,35.44,"Israel"
"2249","Procavia capensis",32.92,35.6,"Israel"
"2250","Procavia capensis",32.81,35.48,"Israel"
"2251","Procavia capensis",31.55,35.39,"Palestine, State Of"
"2252","Procavia capensis",32.82,35.48,"Israel"
"2253","Procavia capensis",33.04,35.54,"Israel"
"2254","Procavia capensis",31.55,35.39,"Palestine, State Of"
"2255","Procavia capensis",32.87,35.52,"Israel"
"2256","Procavia capensis",32.86,35.5,"Israel"
"2257","Procavia capensis",7.203593,2.345948,"Benin"
"2258","Procavia capensis",32.86,35.5,"Israel"
"2259","Procavia capensis",31.69,35.44,"Palestine, State Of"
"2260","Procavia capensis",31.59,35.35,"Palestine, State Of"
"2261","Procavia capensis",31.470793,35.389271,"Israel"
"2262","Procavia capensis",NA,NA,"United States"
"2263","Procavia capensis",8.531,-8.906,"Guinea"
"2264","Procavia capensis",-34.3572,18.4975,"South Africa"
"2265","Procavia capensis",NA,NA,"South Africa"
"2266","Procavia capensis",-20.516667,17.233333,"Namibia"
"2267","Procavia capensis",32.69,35.35,"Israel"
"2268","Procavia capensis",8.402067,1.873616,"Benin"
"2269","Procavia capensis",8.994511,1.643919,"Benin"
"2270","Procavia capensis",NA,NA,NA
"2271","Procavia capensis",NA,NA,NA
"2272","Procavia capensis",NA,NA,NA
"2273","Procavia capensis",7.18388,1.963551,"Benin"
"2274","Procavia capensis",NA,NA,NA
"2275","Procavia capensis",-21.45236,15.86763,"Namibia"
"2276","Procavia capensis",NA,NA,NA
"2277","Procavia capensis",29.597342,34.911118,"Israel"
"2278","Procavia capensis",NA,NA,NA
"2279","Procavia capensis",NA,NA,NA
"2280","Procavia capensis",-31.439231,22.647847,"South Africa"
"2281","Procavia capensis",NA,NA,NA
"2282","Procavia capensis",31.56,35.4,"Palestine, State Of"
"2283","Procavia capensis",32.05,35.29,"Palestine, State Of"
"2284","Procavia capensis",-33.956177,18.402615,"South Africa"
"2285","Procavia capensis",-25.239727,27.074432,"South Africa"
"2286","Procavia capensis",-30.091673,17.589626,"South Africa"
"2287","Procavia capensis",-26.467808,20.612453,"South Africa"
"2288","Procavia capensis",-28.589346,20.269775,"South Africa"
"2289","Procavia capensis",32.06,35.46,"Palestine, State Of"
"2290","Procavia capensis",30.86,34.86,"Israel"
"2291","Procavia capensis",NA,NA,NA
"2292","Procavia capensis",30.69,35.03,"Israel"
"2293","Procavia capensis",NA,NA,NA
"2294","Procavia capensis",30.62,34.63,"Israel"
"2295","Procavia capensis",NA,NA,NA
"2296","Procavia capensis",32.91,35.3,"Israel"
"2297","Procavia capensis",NA,NA,"Ethiopia"
"2298","Procavia capensis",NA,NA,"Germany"
"2299","Procavia capensis",30.96,35.29,"Israel"
"2300","Procavia capensis",-2.333333,34.833333,"Tanzania, United Republic of"
"2301","Procavia capensis",31.453634,35.387222,"Israel"
"2302","Procavia capensis",32.78,35.33,"Israel"
"2303","Procavia capensis",NA,NA,NA
"2304","Procavia capensis",30.6,34.8,"Israel"
"2305","Procavia capensis",NA,NA,NA
"2306","Procavia capensis",NA,NA,NA
"2307","Procavia capensis",NA,NA,"Germany"
"2308","Procavia capensis",NA,NA,NA
"2309","Procavia capensis",NA,NA,"United States"
"2310","Procavia capensis",-28.490419,28.737659,"South Africa"
"2311","Procavia capensis",NA,NA,NA
"2312","Procavia capensis",-28.694202,28.948975,"South Africa"
"2313","Procavia capensis",-28.505886,28.617819,"South Africa"
"2314","Procavia capensis",-28.505886,28.617819,"South Africa"
"2315","Procavia capensis",31.72,35.36,"Palestine, State Of"
"2316","Procavia capensis",NA,NA,NA
"2317","Procavia capensis",NA,NA,NA
"2318","Procavia capensis",31.33,35.33,"Israel"
"2319","Procavia capensis",33.04,35.48,"Israel"
"2320","Procavia capensis",29.57,34.87,"Israel"
"2321","Procavia capensis",NA,NA,NA
"2322","Procavia capensis",-2.000822,35.164318,"Tanzania, United Republic of"
"2323","Procavia capensis",29.62,34.92,"Israel"
"2324","Procavia capensis",33.01,35.62,"Israel"
"2325","Procavia capensis",32.89,35.64,"Israel"
"2326","Procavia capensis",31.230417,34.795761,"Israel"
"2327","Procavia capensis",30.6,35.05,"Israel"
"2328","Procavia capensis",30.59,35.1,"Israel"
"2329","Procavia capensis",32.91,35.28,"Israel"
"2330","Procavia capensis",NA,NA,NA
"2331","Procavia capensis",NA,NA,NA
"2332","Procavia capensis",NA,NA,NA
"2333","Procavia capensis",NA,NA,NA
"2334","Procavia capensis",30.85,34.86,"Israel"
"2335","Procavia capensis",30.85,34.86,"Israel"
"2336","Procavia capensis",30.68,35.12,"Israel"
"2337","Procavia capensis",32.55,35.31,"Israel"
"2338","Procavia capensis",29.52,34.91,"Israel"
"2339","Procavia capensis",33.07,35.22,"Israel"
"2340","Procavia capensis",30.72,35.05,"Israel"
"2341","Procavia capensis",0.946447,35.865885,"Kenya"
"2342","Procavia capensis",32.89,35.38,"Israel"
"2343","Procavia capensis",32.94,35.66,"Israel"
"2344","Procavia capensis",29.51,34.91,"Israel"
"2345","Procavia capensis",NA,NA,NA
"2346","Procavia capensis",30.72,34.9,"Israel"
"2347","Procavia capensis",30.63,35.03,"Israel"
"2348","Procavia capensis",30.59,34.82,"Israel"
"2349","Procavia capensis",29.68,34.86,"Israel"
"2350","Procavia capensis",31.02,35.22,"Israel"
"2351","Procavia capensis",NA,NA,NA
"2352","Procavia capensis",NA,NA,NA
"2353","Procavia capensis",NA,NA,NA
"2354","Procavia capensis",NA,NA,NA
"2355","Procavia capensis",32.85,35.66,"Israel"
"2356","Procavia capensis",30.92,35.15,"Israel"
"2357","Procavia capensis",NA,NA,NA
"2358","Procavia capensis",32.8895,35.499744,"Israel"
"2359","Procavia capensis",29.597342,34.911118,"Israel"
"2360","Procavia capensis",31.470793,35.389271,"Israel"
"2361","Procavia capensis",32.78,35.5,"Israel"
"2362","Procavia capensis",31.71,35.4,"Palestine, State Of"
"2363","Procavia capensis",31.46,35.38,"Israel"
"2364","Procavia capensis",32.902649,35.745392,"Israel"
"2365","Procavia capensis",31.81,35.01,"Israel"
"2366","Procavia capensis",NA,NA,NA
"2367","Procavia capensis",30.63,35.05,"Israel"
"2368","Procavia capensis",30.63,35.05,"Israel"
"2369","Procavia capensis",32.99,35.44,"Israel"
"2370","Procavia capensis",30.63,35.05,"Israel"
"2371","Procavia capensis",30.59,34.96,"Israel"
"2372","Procavia capensis",31.04,35.19,"Israel"
"2373","Procavia capensis",NA,NA,NA
"2374","Procavia capensis",30.78,35.02,"Israel"
"2375","Procavia capensis",31.79,35.21,"Palestine, State Of"
"2376","Procavia capensis",NA,NA,NA
"2377","Procavia capensis",30.63,35.04,"Israel"
"2378","Procavia capensis",30.66,35.1,"Israel"
"2379","Procavia capensis",30.32,35,"Israel"
"2380","Procavia capensis",30.95,35.03,"Israel"
"2381","Procavia capensis",33.04,35.68,"Israel"
"2382","Procavia capensis",30.86,34.92,"Israel"
"2383","Procavia capensis",31.455511,35.3713,"Israel"
"2384","Procavia capensis",32.99,35.72,"Israel"
"2385","Procavia capensis",30.96,35.28,"Israel"
"2386","Procavia capensis",-1.092859,35.20612,"Kenya"
"2387","Procavia capensis",NA,NA,NA
"2388","Procavia capensis",NA,NA,NA
"2389","Procavia capensis",NA,NA,NA
"2390","Procavia capensis",NA,NA,NA
"2391","Procavia capensis",NA,NA,NA
"2392","Procavia capensis",NA,NA,NA
"2393","Procavia capensis",NA,NA,NA
"2394","Procavia capensis",NA,NA,NA
"2395","Procavia capensis",NA,NA,NA
"2396","Procavia capensis",NA,NA,NA
"2397","Procavia capensis",NA,NA,NA
"2398","Procavia capensis",NA,NA,NA
"2399","Procavia capensis",NA,NA,NA
"2400","Procavia capensis",NA,NA,NA
"2401","Procavia capensis",NA,NA,NA
"2402","Procavia capensis",31.69,35.02,"Israel"
"2403","Procavia capensis",32.78,35.64,"Israel"
"2404","Procavia capensis",NA,NA,NA
"2405","Procavia capensis",NA,NA,"Israel"
"2406","Procavia capensis",NA,NA,NA
"2407","Procavia capensis",NA,NA,NA
"2408","Procavia capensis",NA,NA,"Kenya"
"2409","Procavia capensis",NA,NA,NA
"2410","Procavia capensis",NA,NA,NA
"2411","Procavia capensis",NA,NA,NA
"2412","Procavia capensis",NA,NA,NA
"2413","Procavia capensis",29.59,34.87,"Israel"
"2414","Procavia capensis",NA,NA,NA
"2415","Procavia capensis",NA,NA,NA
"2416","Procavia capensis",NA,NA,NA
"2417","Procavia capensis",NA,NA,NA
"2418","Procavia capensis",NA,NA,NA
"2419","Procavia capensis",NA,NA,NA
"2420","Procavia capensis",NA,NA,NA
"2421","Procavia capensis",NA,NA,NA
"2422","Procavia capensis",NA,NA,NA
"2423","Procavia capensis",NA,NA,NA
